,YEAR,SAMPLE,SERIAL,HHWT,CLUSTER,STATEFIP,STRATA,GQ,PERNUM,PERWT,SEX,AGE,RACE,RACED,HISPAN,HISPAND,BPL,BPLD,NATIVITY,CITIZEN,YRSUSA2,LANGUAGE,LANGUAGED,SPEAKENG,RACESING,RACESINGD,OCC1950,IND1950,OCCSCORE
152190,1930,193002,162480,20.42,1930001624802.0,8,25210812301.0,1,4,20.42,2,18,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
72199,1910,191003,1378401,71.71,1910013784011.0,8,11420803100.0,1,2,71.71,2,33,1,100,0,0,55,5500,2,0.0,0.0,1.0,100.0,2.0,1,10,999,0,0
30727,1900,190001,56112,19.56,1900000561121.0,8,12010800002.0,1,2,19.56,2,25,1,100,0,0,20,2000,1,0.0,0.0,,,2.0,1,10,999,0,0
151435,1930,193002,162307,20.42,1930001623072.0,8,25210812300.0,1,1,20.42,1,39,1,100,0,0,27,2700,4,0.0,0.0,0.0,0.0,2.0,1,10,100,105,14
150976,1930,193002,162214,20.42,1930001622142.0,8,25120812302.0,1,5,20.42,2,0,1,100,1,100,8,800,1,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
98392,1930,193001,31523,100.95,1930000315231.0,8,24420806900.0,1,3,100.95,1,16,1,100,0,0,40,4000,1,0.0,0.0,0.0,0.0,0.0,1,10,970,888,20
106880,1930,193002,149624,20.42,1930001496242.0,8,23020801301.0,1,3,20.42,1,7,1,100,0,0,8,800,3,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
56570,1900,190002,1087801,101.0,1900010878011.0,8,12820810102.0,1,4,101.0,1,3,1,100,0,0,8,800,4,0.0,0.0,,,0.0,1,10,999,0,0
64677,1910,191002,1387401,100.0,1910013874011.0,8,11510803101.0,1,9,100.0,1,7,1,100,0,0,8,800,4,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
14978,1880,188002,92245,10.02,,8,,4,1,10.02,1,38,1,100,0,0,42,4200,4,,,,,,1,10,970,0,20
66311,1910,191002,1425001,101.0,1910014250011.0,8,11820804100.0,1,2,101.0,2,34,1,100,0,0,19,1900,1,0.0,0.0,1.0,100.0,2.0,1,10,999,0,0
160052,1940,194001,236340,100.0,1940002363401.0,8,272533.0,1,4,100.0,2,7,1,100,0,0,8,800,0,0.0,,,,,1,10,999,0,0
3856,1880,188002,89039,9.95,,8,,1,9,9.95,2,18,1,100,0,0,36,3600,1,,,,,,1,10,995,0,0
159842,1940,194001,229229,100.0,1940002292291.0,8,252460.0,1,1,100.0,1,39,1,100,0,0,29,2900,0,0.0,,,,,1,10,970,336,20
35485,1900,190001,57275,19.78,1900000572751.0,8,12220800000.0,1,4,19.78,1,24,1,100,0,0,39,3900,1,0.0,0.0,,,2.0,1,10,820,105,9
15726,1880,188002,92452,5.17,,8,,1,5,5.17,2,3,1,100,1,100,8,800,3,,,,,,1,10,999,0,0
115738,1930,193002,152167,20.05,1930001521672.0,8,23510803102.0,1,2,20.05,2,52,1,100,0,0,42,4200,4,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
1456,1880,188001,621701,101.11,1880006217011.0,8,8920801901.0,1,1,101.11,1,32,1,100,0,0,13,1300,1,,,,,,1,10,650,239,24
39019,1900,190001,58159,19.4,1900000581591.0,8,12420800000.0,1,2,19.4,2,36,1,100,0,0,29,2900,1,0.0,0.0,,,2.0,1,10,999,0,0
46146,1900,190001,59980,19.4,1900000599801.0,8,12810800002.0,4,3,19.4,1,51,1,100,0,0,434,43400,5,2.0,2.0,,,1.0,1,10,970,997,20
61654,1900,190003,1079601,100.12,1900010796011.0,8,12720809302.0,4,20,100.12,1,36,1,100,0,0,42,4200,1,0.0,0.0,,,2.0,1,10,970,997,20
61937,1900,190003,1086301,107.98,1900010863011.0,8,12820810102.0,1,3,107.98,2,13,1,100,0,0,29,2900,1,0.0,0.0,,,2.0,1,10,983,0,0
150243,1930,193002,162047,20.42,1930001620472.0,8,25120812300.0,1,6,20.42,2,16,1,100,0,0,29,2900,1,0.0,0.0,0.0,0.0,2.0,1,10,720,826,6
97117,1930,193001,31184,100.95,1930000311841.0,8,24120804102.0,1,2,100.95,2,58,1,100,0,0,5,500,3,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
163601,1940,194001,354659,87.0,1940003546591.0,8,579093.0,1,1,87.0,1,47,1,100,0,0,27,2700,0,0.0,,,,,1,10,430,699,13
117433,1930,193002,152662,20.05,1930001526622.0,8,23610803102.0,1,2,20.05,2,62,1,100,0,0,22,2200,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
88725,1920,192001,1937501,90.72,1920019375011.0,8,16720807500.0,1,4,90.72,2,15,1,100,0,0,31,3100,1,0.0,0.0,,,2.0,1,10,999,0,0
120782,1930,193002,153741,20.05,1930001537412.0,8,23820803100.0,1,3,20.05,2,1,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
69222,1910,191002,1494801,100.0,1910014948011.0,8,12320808901.0,1,1,100.0,1,58,1,100,0,0,39,3900,1,0.0,0.0,1.0,100.0,2.0,1,10,100,105,14
119534,1930,193002,153261,20.05,1930001532612.0,8,23720803101.0,1,2,20.05,2,33,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
95297,1930,193001,30550,100.95,1930000305501.0,8,23720803100.0,1,1,100.95,2,79,1,100,0,0,17,1700,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
2814,1880,188001,652601,119.88,1880006526011.0,8,9310812305.0,1,3,119.88,1,16,1,100,0,0,36,3600,2,,,,,,1,10,100,105,14
121754,1930,193002,154146,20.05,1930001541462.0,8,23820803102.0,1,2,20.05,2,24,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
142816,1930,193002,159978,20.19,1930001599782.0,8,24810808902.0,1,1,20.19,1,51,1,100,0,0,31,3100,1,0.0,0.0,0.0,0.0,2.0,1,10,75,868,80
128258,1930,193002,156117,19.82,1930001561172.0,8,24210804101.0,1,4,19.82,1,12,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
117669,1930,193002,152738,20.05,1930001527382.0,8,23620803100.0,1,1,20.05,2,61,1,100,0,0,405,40500,5,3.0,5.0,5.0,500.0,2.0,1,10,999,0,0
47341,1900,190001,60250,19.57,1900000602501.0,8,12820800001.0,1,2,19.57,2,23,1,100,0,0,29,2900,1,0.0,0.0,,,2.0,1,10,752,836,7
93128,1930,193001,29966,100.95,1930000299661.0,8,23110801301.0,1,2,100.95,2,70,1,100,0,0,39,3900,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
33541,1900,190001,56802,19.4,1900000568021.0,8,12120800002.0,3,1,19.4,1,46,1,100,0,0,42,4200,4,0.0,0.0,,,2.0,1,10,987,0,0
147000,1930,193002,161198,20.48,1930001611982.0,8,25010810100.0,1,2,20.48,2,22,1,100,0,0,8,800,4,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
41334,1900,190001,58802,18.62,1900000588021.0,8,12520800002.0,1,2,18.62,2,44,1,100,0,0,17,1700,1,0.0,0.0,,,2.0,1,10,999,0,0
12837,1880,188002,91485,9.46,,8,,1,2,9.46,2,18,1,100,0,0,29,2900,1,,,,,,1,10,980,0,0
77695,1910,191003,1507001,71.71,1910015070011.0,8,12420810101.0,1,1,71.71,1,47,1,100,0,0,47,4700,1,0.0,0.0,1.0,100.0,2.0,1,10,523,348,38
67470,1910,191002,1453701,100.0,1910014537011.0,8,12030806102.0,1,2,100.0,2,49,1,100,0,0,19,1900,1,0.0,0.0,1.0,100.0,2.0,1,10,999,0,0
10487,1880,188002,90872,4.93,,8,,1,1,4.94,2,33,1,100,1,100,35,3500,1,,,,,,1,10,980,0,0
37084,1900,190001,57706,19.96,1900000577061.0,8,12320800000.0,1,1,19.96,1,41,1,100,0,0,405,40500,5,2.0,5.0,,,2.0,1,10,100,105,14
47642,1900,190001,60323,19.57,1900000603231.0,8,12820800002.0,1,4,19.57,1,10,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1,10,983,0,0
155082,1940,194001,47583,100.0,1940000475831.0,8,63844.0,1,1,100.0,1,36,1,100,0,0,18,1800,0,0.0,,,,,1,10,290,308,42
125618,1930,193002,155321,19.95,1930001553212.0,8,24110804300.0,3,1,19.95,1,41,1,100,0,0,434,43400,5,4.0,4.0,10.0,1000.0,2.0,1,10,999,0,0
105742,1930,193002,149302,19.67,1930001493022.0,8,23010800501.0,1,2,19.67,2,43,1,100,0,0,404,40400,5,2.0,5.0,7.0,700.0,2.0,1,10,999,0,0
22974,1880,188002,94446,9.87,,8,,1,6,9.87,2,17,1,100,0,0,17,1700,1,,,,,,1,10,995,0,0
77605,1910,191003,1504801,71.71,1910015048011.0,8,12420810100.0,1,4,71.71,1,9,1,100,0,0,8,800,4,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
93742,1930,193001,30112,100.95,1930000301121.0,8,23220803100.0,1,6,100.95,2,8,1,100,0,0,8,800,3,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
86986,1920,192001,1897001,90.77,1920018970011.0,8,16410804300.0,1,3,90.77,2,10,1,100,0,0,53,5300,4,0.0,0.0,,,2.0,1,10,999,0,0
40282,1900,190001,58501,19.78,1900000585011.0,8,12520800000.0,1,2,19.78,2,51,1,100,0,0,410,41000,5,0.0,5.0,,,2.0,1,10,999,0,0
136139,1930,193002,158270,19.91,1930001582702.0,8,24520807100.0,1,2,19.91,2,47,1,100,0,0,414,41410,5,2.0,5.0,15.0,1560.0,2.0,1,10,740,849,19
60428,1900,190003,1050901,82.2,1900010509011.0,8,12420805501.0,1,3,82.2,1,14,1,100,1,100,8,800,1,0.0,0.0,,,1.0,1,10,995,0,0
7106,1880,188002,89858,10.15,,8,,1,1,10.16,1,35,1,100,0,0,39,3900,2,,,,,,1,10,970,0,20
149203,1930,193002,161792,19.33,1930001617922.0,8,25110810500.0,1,3,19.33,1,9,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
105838,1930,193002,149322,19.67,1930001493222.0,8,23010800502.0,1,2,19.67,2,47,1,100,0,0,29,2900,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
141544,1930,193002,159652,19.73,1930001596522.0,8,24720808501.0,1,1,19.73,1,46,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1,10,970,409,20
31143,1900,190001,56227,19.56,1900000562271.0,8,12020800000.0,2,5,19.56,1,21,1,100,1,100,35,3500,1,0.0,0.0,,,2.0,1,10,820,105,9
81962,1910,191003,25567301,71.71,1910255673011.0,8,12320808900.0,1,4,71.71,2,0,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
164434,1940,194001,379263,100.0,1940003792631.0,8,8120.0,1,2,100.0,2,42,1,100,0,0,31,3100,0,0.0,,,,,1,10,999,0,0
147761,1930,193002,161402,20.42,1930001614022.0,8,25010811502.0,1,3,20.42,1,24,1,100,0,0,31,3100,4,0.0,0.0,0.0,0.0,2.0,1,10,820,105,9
56472,1900,190002,1085701,100.0,1900010857011.0,8,12820810101.0,1,1,100.0,1,35,1,100,0,0,21,2100,1,0.0,0.0,,,2.0,1,10,290,609,42
68092,1910,191002,1468501,100.0,1910014685011.0,8,12120806902.0,1,6,100.0,2,10,1,100,0,0,465,46500,5,0.0,1.0,1.0,100.0,2.0,1,10,820,105,9
112852,1930,193002,151333,20.05,1930001513332.0,8,23320803101.0,1,3,20.05,1,20,1,100,0,0,8,800,4,0.0,0.0,0.0,0.0,2.0,1,10,643,846,15
48725,1900,190001,60618,18.62,1900000606181.0,8,12910800001.0,1,2,18.62,2,56,1,100,0,0,18,1800,1,0.0,0.0,,,2.0,1,10,999,0,0
106009,1930,193002,149369,19.67,1930001493692.0,8,23010800502.0,1,2,19.67,2,25,1,100,0,0,29,2900,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
128211,1930,193002,156103,19.82,1930001561032.0,8,24210804101.0,1,4,19.82,2,20,1,100,0,0,8,800,3,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
163585,1940,194001,354447,100.0,1940003544471.0,8,584634.0,1,2,100.0,2,30,1,100,0,0,39,3900,1,0.0,,,,,1,10,999,0,0
2085,1880,188001,637001,82.33,1880006370011.0,8,9110805902.0,2,2,82.33,2,43,1,100,0,0,54,5400,1,,,,,,1,10,980,0,0
159039,1940,194001,200283,100.0,1940002002831.0,8,232141.0,1,2,100.0,1,27,1,100,0,0,8,800,0,0.0,,,,,1,10,611,246,21
164720,1940,194001,387330,100.0,1940003873301.0,8,13908.0,1,4,100.0,2,3,1,100,1,100,8,800,0,0.0,,,,,1,10,999,0,0
119008,1930,193002,153120,20.05,1930001531202.0,8,23720803100.0,1,2,20.05,2,29,1,100,0,0,20,2000,1,0.0,0.0,0.0,0.0,2.0,1,10,4,857,31
109009,1930,193002,150244,19.33,1930001502442.0,8,23120802100.0,1,1,19.33,1,23,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1,10,490,699,24
39066,1900,190001,58177,19.4,1900000581771.0,8,12420800001.0,1,1,19.4,1,46,1,100,0,0,26,2600,4,0.0,0.0,,,2.0,1,10,683,546,25
139500,1930,193002,159119,19.99,1930001591192.0,8,24620807902.0,1,5,19.99,1,7,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
128052,1930,193002,156059,19.82,1930001560592.0,8,24210804100.0,1,1,19.82,1,65,1,100,0,0,29,2900,1,0.0,0.0,0.0,0.0,2.0,1,10,970,687,20
127408,1930,193002,155858,19.82,1930001558582.0,8,24120804102.0,1,5,19.82,2,14,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
31167,1900,190001,56230,19.56,1900000562301.0,8,12020800000.0,4,13,19.56,1,24,1,100,0,0,414,41400,5,3.0,1.0,,,2.0,1,10,970,506,20
140632,1930,193002,159421,20.08,1930001594212.0,8,24710807702.0,1,2,20.08,2,28,1,100,0,0,31,3100,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
17389,1880,188002,92866,10.32,,8,,2,2,10.33,1,24,1,100,0,0,36,3600,4,,,,,,1,10,490,699,24
24749,1900,190001,54522,19.56,1900000545221.0,8,11710800000.0,1,2,19.56,2,42,1,100,0,0,39,3900,1,0.0,0.0,,,2.0,1,10,999,0,0
97,1870,187001,431301,100.15,1870004313011.0,8,9410801901.0,2,2,100.15,2,27,1,100,0,0,51,5100,1,0.0,,,,,1,10,995,0,0
134682,1930,193002,157907,20.42,1930001579072.0,8,24510806900.0,1,3,20.42,2,12,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
22911,1880,188002,94433,9.87,,8,,2,6,9.87,1,23,1,100,0,0,36,3600,1,,,,,,1,10,290,636,42
50935,1900,190001,61278,20.21,1900000612781.0,8,13010800003.0,1,4,20.21,2,2,1,100,0,0,8,800,3,0.0,0.0,,,0.0,1,10,999,0,0
19033,1880,188002,93423,10.32,,8,,1,1,10.33,1,32,1,100,0,0,36,3600,1,,,,,,1,10,73,669,40
91325,1920,192001,1997301,90.72,1920019973011.0,8,17210812302.0,1,4,90.72,1,3,5,500,0,0,8,800,4,0.0,0.0,,,0.0,4,43,999,0,0
120082,1930,193002,153412,20.05,1930001534122.0,8,23810803101.0,1,1,20.05,1,43,1,100,0,0,8,800,3,0.0,0.0,0.0,0.0,2.0,1,10,644,636,29
30678,1900,190001,56098,19.56,1900000560981.0,8,12010800002.0,1,3,19.56,1,12,1,100,0,0,8,800,1,0.0,0.0,,,2.0,1,10,983,0,0
70465,1910,191002,1523901,100.0,1910015239011.0,8,12530811900.0,1,3,100.0,2,6,1,100,0,0,25,2500,4,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
163636,1940,194001,355243,100.0,1940003552431.0,8,575450.0,1,1,100.0,1,64,1,100,0,0,465,46500,0,3.0,,,,,1,10,820,105,9
55447,1900,190002,1062601,101.0,1900010626011.0,8,12610806900.0,1,1,101.0,1,36,1,100,0,0,414,41400,5,2.0,5.0,,,2.0,1,10,970,506,20
11334,1880,188002,91137,10.34,,8,,1,1,10.34,1,31,1,100,0,0,18,1800,1,,,,,,1,10,650,239,24
41785,1900,190001,58917,19.12,1900000589171.0,8,12610800000.0,1,1,19.12,2,68,1,100,0,0,414,41400,5,0.0,1.0,,,2.0,1,10,999,0,0
134998,1930,193002,158001,20.42,1930001580012.0,8,24510806900.0,1,2,20.42,1,12,1,100,0,0,19,1900,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
89149,1920,192001,1946601,95.21,1920019466011.0,8,16810807701.0,1,2,95.21,2,14,1,100,0,0,6,600,4,0.0,0.0,,,2.0,1,10,999,0,0
132009,1930,193002,157198,19.52,1930001571982.0,8,24320805901.0,1,1,19.52,1,66,1,100,0,0,51,5100,1,0.0,0.0,0.0,0.0,2.0,1,10,280,476,42
108724,1930,193002,150181,19.33,1930001501812.0,8,23120802100.0,1,4,19.33,1,2,1,100,1,100,8,800,1,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
86405,1920,192001,1882601,90.21,1920018826011.0,8,16310804100.0,1,2,90.21,2,32,1,100,0,0,39,3900,2,0.0,0.0,,,2.0,1,10,999,0,0
80717,1910,191003,21149201,71.71,1910211492011.0,8,12530811900.0,1,3,71.71,1,5,1,100,0,0,13,1300,1,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
146737,1930,193002,161126,20.48,1930001611262.0,8,25010810100.0,1,1,20.48,1,29,1,100,0,0,20,2000,1,0.0,0.0,0.0,0.0,2.0,1,10,490,618,24
59402,1900,190003,1028101,107.13,1900010281011.0,8,12210802101.0,1,4,107.13,2,15,1,100,0,0,51,5100,1,0.0,0.0,,,2.0,1,10,995,0,0
28919,1900,190001,55625,19.56,1900000556251.0,8,11910800002.0,4,1,19.56,1,35,1,100,0,0,434,43400,5,3.0,2.0,,,2.0,1,10,584,326,28
30660,1900,190001,56094,19.56,1900000560941.0,8,12010800002.0,1,1,19.56,1,35,1,100,0,0,21,2100,4,0.0,0.0,,,2.0,1,10,690,596,23
25113,1900,190001,54640,19.56,1900000546401.0,8,11710800001.0,1,1,19.56,1,32,1,100,0,0,13,1300,1,0.0,0.0,,,2.0,1,10,0,807,38
26014,1900,190001,54876,19.56,1900000548761.0,8,11810800000.0,1,3,19.56,1,3,1,100,0,0,17,1700,1,0.0,0.0,,,0.0,1,10,999,0,0
45279,1900,190001,59726,19.46,1900000597261.0,8,12720800001.0,1,3,19.46,1,11,1,100,0,0,20,2000,1,0.0,0.0,,,2.0,1,10,983,0,0
26290,1900,190001,54941,19.56,1900000549411.0,8,11810800000.0,1,5,19.56,1,15,1,100,0,0,18,1800,1,0.0,0.0,,,2.0,1,10,983,0,0
96127,1930,193001,30871,100.95,1930000308711.0,8,23920803100.0,1,2,100.95,2,37,1,100,0,0,8,800,2,0.0,0.0,0.0,0.0,2.0,1,10,310,246,22
7177,1880,188002,89870,10.15,,8,,1,3,10.16,1,3,1,100,0,0,8,800,2,,,,,,1,10,999,0,0
12920,1880,188002,91503,9.46,,8,,1,3,9.46,1,18,1,100,0,0,8,800,1,,,,,,1,10,995,0,0
145717,1930,193002,160887,20.48,1930001608872.0,8,24920810100.0,1,1,20.48,1,43,1,100,0,0,20,2000,1,0.0,0.0,0.0,0.0,2.0,1,10,513,336,31
158308,1940,194001,179351,87.0,1940001793511.0,8,212512.0,1,2,87.0,2,53,1,100,0,0,5,500,0,0.0,,,,,1,10,999,0,0
153582,1930,193002,162845,20.68,1930001628452.0,8,25220812502.0,1,3,20.68,1,16,1,100,0,0,20,2000,1,0.0,0.0,0.0,0.0,2.0,1,10,830,105,4
38643,1900,190001,58063,19.4,1900000580631.0,8,12420800000.0,1,6,19.4,2,6,1,100,0,0,8,800,4,0.0,0.0,,,0.0,1,10,999,0,0
82667,1920,192001,1789301,86.03,1920017893011.0,8,15520800501.0,1,4,86.03,1,18,1,100,0,0,18,1800,1,0.0,0.0,,,2.0,1,10,390,506,25
101379,1930,193001,32287,100.95,1930000322871.0,8,25020811302.0,1,3,100.95,2,13,1,100,0,0,20,2000,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
72422,1910,191003,1382701,71.71,1910013827011.0,8,11430803100.0,1,3,71.71,2,6,2,200,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,2,20,999,0,0
162690,1940,194001,324810,100.0,1940003248101.0,8,535673.0,4,1,100.0,2,40,1,100,0,0,18,1800,1,0.0,,,,,1,10,55,936,62
155429,1940,194001,76644,100.0,1940000766441.0,8,110536.0,1,1,100.0,1,45,1,100,0,0,8,800,0,0.0,,,,,1,10,290,667,42
74092,1910,191003,1420801,71.71,1910014208011.0,8,11810803100.0,1,6,71.71,2,9,1,100,0,0,40,4000,1,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
60242,1900,190003,1046201,89.01,1900010462011.0,8,12410804103.0,1,1,89.01,1,52,1,100,0,0,39,3900,1,0.0,0.0,,,2.0,1,10,995,0,0
150094,1930,193002,162013,20.42,1930001620132.0,8,25120812300.0,1,5,20.42,2,6,1,100,0,0,8,800,3,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
59966,1900,190003,1040001,89.01,1900010400011.0,8,12320804100.0,1,1,89.01,2,62,1,100,0,0,414,41400,5,0.0,5.0,,,2.0,1,10,710,826,4
97661,1930,193001,31340,100.95,1930000313401.0,8,24310805500.0,1,2,100.95,2,31,1,140,1,100,8,800,1,0.0,0.0,0.0,0.0,2.0,1,12,999,0,0
12887,1880,188002,91496,9.46,,8,,1,4,9.46,2,0,1,100,0,0,8,800,1,,,,,,1,10,999,0,0
97032,1930,193001,31161,100.95,1930000311611.0,8,24120804101.0,1,2,100.95,2,57,1,100,0,0,42,4200,4,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
78939,1910,191003,1537901,71.71,1910015379011.0,8,12620812301.0,1,1,71.71,1,29,1,100,0,0,17,1700,1,0.0,0.0,1.0,100.0,2.0,1,10,100,105,14
76682,1910,191003,1483201,71.71,1910014832011.0,8,12230807701.0,1,1,71.71,1,31,1,100,0,0,39,3900,1,0.0,0.0,1.0,100.0,2.0,1,10,490,627,24
32489,1900,190001,56543,19.12,1900000565431.0,8,12120800000.0,1,4,19.12,1,21,1,100,0,0,8,800,2,0.0,0.0,,,2.0,1,10,970,997,20
42576,1900,190001,59093,19.56,1900000590931.0,8,12610800002.0,1,6,19.56,1,5,1,100,0,0,8,800,4,0.0,0.0,,,0.0,1,10,999,0,0
109593,1930,193002,150386,20.88,1930001503862.0,8,23120802502.0,1,3,20.88,1,7,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
38312,1900,190001,57982,19.96,1900000579821.0,8,12410800002.0,1,2,19.96,2,29,1,100,0,0,410,41000,5,0.0,1.0,,,2.0,1,10,999,0,0
58959,1900,190003,1017601,107.13,1900010176011.0,8,12110800702.0,1,2,107.13,2,12,1,100,0,0,8,800,4,0.0,0.0,,,2.0,1,10,995,0,0
151814,1930,193002,162397,20.42,1930001623972.0,8,25210812301.0,1,3,20.42,1,16,1,100,0,0,8,800,2,0.0,0.0,0.0,0.0,0.0,1,10,830,105,4
160928,1940,194001,262251,100.0,1940002622511.0,8,299463.0,1,2,100.0,2,36,1,100,0,0,29,2900,0,0.0,,,,,1,10,999,0,0
90611,1920,192001,1980202,89.38,1920019802021.0,8,17110810500.0,1,4,89.38,1,70,1,100,0,0,47,4700,1,0.0,0.0,,,2.0,1,10,504,246,29
151385,1930,193002,162296,20.42,1930001622962.0,8,25210812300.0,1,6,20.42,2,3,1,100,0,0,8,800,2,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
137433,1930,193002,158613,20.47,1930001586132.0,8,24610807300.0,1,2,20.47,2,36,1,100,0,0,20,2000,2,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
108400,1930,193002,150080,19.99,1930001500802.0,8,23110801502.0,1,2,19.99,2,64,1,100,0,0,37,3700,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
17711,1880,188002,92969,10.32,,8,,1,3,10.33,1,0,1,100,0,0,23,2300,4,,,,,,1,10,999,0,0
16037,1880,188002,92521,9.95,,8,,1,2,9.95,2,23,1,100,0,0,405,40500,5,,,,,,1,10,980,0,0
27564,1900,190001,55264,19.56,1900000552641.0,8,11810800003.0,4,9,19.56,2,23,1,100,0,0,29,2900,1,0.0,0.0,,,2.0,1,10,999,0,0
55818,1900,190002,1071001,100.0,1900010710011.0,8,12710807700.0,1,2,100.0,2,57,1,100,0,0,36,3600,1,0.0,0.0,,,2.0,1,10,995,0,0
42806,1900,190001,59150,19.56,1900000591501.0,8,12610800002.0,1,1,19.56,1,38,1,100,0,0,150,15010,5,3.0,1.0,,,2.0,1,10,290,679,42
133552,1930,193002,157606,20.42,1930001576062.0,8,24420806900.0,1,5,20.42,2,11,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
107663,1930,193002,149842,20.42,1930001498422.0,8,23110801300.0,1,2,20.42,1,16,1,100,0,0,53,5300,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
24932,1900,190001,54573,19.56,1900000545731.0,8,11710800001.0,1,5,19.56,2,13,1,100,0,0,29,2900,3,0.0,0.0,,,2.0,1,10,983,0,0
103081,1930,193002,148570,19.75,1930001485702.0,8,22910800101.0,1,2,19.75,2,42,1,100,0,0,31,3100,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
142637,1930,193002,159927,20.19,1930001599272.0,8,24810808901.0,1,2,20.19,2,24,1,100,0,0,20,2000,1,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
122680,1930,193002,154485,20.05,1930001544852.0,8,23910803102.0,1,1,20.05,1,35,2,200,0,0,36,3600,1,0.0,0.0,0.0,0.0,2.0,2,20,680,348,28
128995,1930,193002,156379,19.99,1930001563792.0,8,24220804500.0,1,3,19.99,1,10,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1,10,999,0,0
68447,1910,191002,1476101,100.0,1910014761011.0,8,12210807101.0,1,4,100.0,1,17,1,100,0,0,8,800,1,0.0,0.0,1.0,100.0,2.0,1,10,970,105,20
107451,1930,193002,149781,20.42,1930001497812.0,8,23110801300.0,1,1,20.42,1,45,1,100,0,0,17,1700,1,0.0,0.0,0.0,0.0,2.0,1,10,650,206,24
66829,1910,191002,1437401,100.0,1910014374011.0,8,11920804301.0,1,3,100.0,2,51,1,100,0,0,39,3900,4,0.0,0.0,1.0,100.0,2.0,1,10,781,826,11
157226,1940,194001,147364,100.0,1940001473641.0,8,51000000.0,1,2,100.0,2,44,1,100,0,0,17,1700,0,0.0,,,,,1,10,999,0,0
133834,1930,193002,157679,20.42,1930001576792.0,8,24420806900.0,1,3,20.42,1,8,1,100,0,0,8,800,2,0.0,0.0,0.0,0.0,0.0,1,10,999,0,0
143982,1930,193002,160274,20.99,1930001602742.0,8,24820809902.0,1,7,20.99,2,9,1,140,1,100,5,500,4,0.0,0.0,0.0,0.0,0.0,1,12,999,0,0
94905,1930,193001,30448,100.95,1930000304481.0,8,23610803101.0,1,1,100.95,1,71,1,100,0,0,17,1700,3,0.0,0.0,0.0,0.0,2.0,1,10,690,587,23
1057,1880,188001,612301,82.33,1880006123011.0,8,8810800502.0,1,1,82.33,1,28,1,100,0,0,23,2300,1,,,,,,1,10,290,658,42
120936,1930,193002,153782,20.05,1930001537822.0,8,23820803100.0,2,9,20.05,1,21,1,100,0,0,8,800,1,0.0,0.0,0.0,0.0,2.0,1,10,390,578,25
