,source,year,birth_place,population,population_percent
3814,census,1871,Latvia,0.0,0.0
3815,census,1871,Lithuania,0.0,0.0
3816,census,1871,Native American,0.0,0.0
3817,census,1871,Israel/Palestine,0.0,0.0
3818,census,1871,Missing/blank,0.0,0.0
3819,census,1871,Korea,0.0,0.0
3820,census,1872,Missouri,3780.998000000025,0.056319561621766205
3821,census,1872,New York,5583.718000000036,0.083171837165628
3822,census,1872,Colorado,9374.10799999991,0.13963129659287918
3823,census,1872,Pennsylvania,3159.136000000014,0.047056664569391365
3824,census,1872,Delaware,111.874,0.001666410465404486
3825,census,1872,Ohio,3875.062000000018,0.05772068461743809
3826,census,1872,Indiana,1801.584000000004,0.026835354344220123
3827,census,1872,Germany,2309.930000000007,0.034407382647905646
3828,census,1872,Ireland,3224.3500000000085,0.0480280546340255
3829,census,1872,Illinois,3770.846000000032,0.056168343295392116
3830,census,1872,Massachusetts,1827.5319999999988,0.027221860759976305
3831,census,1872,Maine,876.4719999999991,0.0130554205037274
3832,census,1872,Austria,171.8739999999999,0.0025601357985852876
3833,census,1872,New Mexico,9427.186000000022,0.140421915813457
3834,census,1872,Kansas,936.8239999999988,0.013954389025529526
3835,census,1872,England,3758.918000000018,0.05599067069915556
3836,census,1872,Nebraska,288.39399999999995,0.004295750395622407
3837,census,1872,New Jersey,609.3899999999996,0.00907712134645082
3838,census,1872,Maryland,275.7100000000001,0.004106816860187988
3839,census,1872,Connecticut,337.42200000000014,0.005026043156208884
3840,census,1872,Tennessee,500.5099999999993,0.007455307775172052
3841,census,1872,Virginia,1342.9859999999996,0.02000434350511923
3842,census,1872,Kentucky,1415.0179999999982,0.0210772905584472
3843,census,1872,Wisconsin,999.339999999998,0.014885591241015031
3844,census,1872,Louisiana,128.40399999999997,0.0019126317946957967
3845,census,1872,Canada,1405.2660000000042,0.020932030400960967
3846,census,1872,Utah,486.776,0.007250734046406976
3847,census,1872,Iowa,2536.824000000004,0.037787064577017686
3848,census,1872,Michigan,1149.2499999999973,0.01711856398596726
3849,census,1872,Mexico,109.01799999999999,0.0016238691395450795
3850,census,1872,Scotland,377.4279999999997,0.0056219494175293976
3851,census,1872,North Carolina,296.43799999999993,0.004415569171957514
3852,census,1872,Texas,318.2599999999998,0.00474061707563537
3853,census,1872,Mississippi,177.43199999999993,0.00264292455528227
3854,census,1872,Other USSR/Russia,184.3739999999999,0.0027463285763312884
3855,census,1872,New Hampshire,206.06799999999996,0.003069469865965028
3856,census,1872,France,0.0,0.0
3857,census,1872,China,0.0,0.0
3858,census,1872,Vermont,0.0,0.0
3859,census,1872,Switzerland,0.0,0.0
3860,census,1872,Italy,0.0,0.0
3861,census,1872,Washington,0.0,0.0
3862,census,1872,Wyoming,0.0,0.0
3863,census,1872,Sweden,0.0,0.0
3864,census,1872,South Carolina,0.0,0.0
3865,census,1872,Wales,0.0,0.0
3866,census,1872,California,0.0,0.0
3867,census,1872,Georgia,0.0,0.0
3868,census,1872,District of Columbia,0.0,0.0
3869,census,1872,Netherlands,0.0,0.0
3870,census,1872,Czechoslovakia,0.0,0.0
3871,census,1872,Belgium,0.0,0.0
3872,census,1872,Denmark,0.0,0.0
3873,census,1872,Rhode Island,0.0,0.0
3874,census,1872,"United States, ns",0.0,0.0
3875,census,1872,Alabama,0.0,0.0
3876,census,1872,Poland,0.0,0.0
3877,census,1872,Arkansas,0.0,0.0
3878,census,1872,Florida,0.0,0.0
3879,census,1872,AFRICA,0.0,0.0
3880,census,1872,West Indies,0.0,0.0
3881,census,1872,Norway,0.0,0.0
3882,census,1872,Cuba,0.0,0.0
3883,census,1872,Minnesota,0.0,0.0
3884,census,1872,Abroad (unknown) or at sea,0.0,0.0
3885,census,1872,Japan,0.0,0.0
3886,census,1872,Montana,0.0,0.0
3887,census,1872,West Virginia,0.0,0.0
3888,census,1872,SOUTH AMERICA,0.0,0.0
3889,census,1872,Australia and New Zealand,0.0,0.0
3890,census,1872,Finland,0.0,0.0
3891,census,1872,Oklahoma,0.0,0.0
3892,census,1872,Oregon,0.0,0.0
3893,census,1872,"Europe, ns",0.0,0.0
3894,census,1872,Nevada,0.0,0.0
3895,census,1872,Portugal,0.0,0.0
3896,census,1872,Spain,0.0,0.0
3897,census,1872,Arizona,0.0,0.0
3898,census,1872,Hawaii,0.0,0.0
3899,census,1872,India,0.0,0.0
3900,census,1872,South Dakota,0.0,0.0
3901,census,1872,Idaho,0.0,0.0
3902,census,1872,Hungary,0.0,0.0
3903,census,1872,Central America,0.0,0.0
3904,census,1872,Greece,0.0,0.0
3905,census,1872,Iceland,0.0,0.0
3906,census,1872,Syria,0.0,0.0
3907,census,1872,North Dakota,0.0,0.0
3908,census,1872,Indonesia,0.0,0.0
3909,census,1872,U.S. Virgin Islands,0.0,0.0
3910,census,1872,Romania,0.0,0.0
3911,census,1872,Turkey,0.0,0.0
3912,census,1872,Pacific Islands,0.0,0.0
3913,census,1872,Yugoslavia,0.0,0.0
3914,census,1872,Bulgaria,0.0,0.0
3915,census,1872,"Southwest Asia, nec/ns",0.0,0.0
3916,census,1872,Philippines,0.0,0.0
3917,census,1872,Lebanon,0.0,0.0
3918,census,1872,Latvia,0.0,0.0
3919,census,1872,Lithuania,0.0,0.0
3920,census,1872,Native American,0.0,0.0
3921,census,1872,Israel/Palestine,0.0,0.0
3922,census,1872,Missing/blank,0.0,0.0
3923,census,1872,Korea,0.0,0.0
3924,census,1873,Missouri,4919.572000000037,0.060581255058498054
3925,census,1873,New York,6760.002000000056,0.0832449256475883
3926,census,1873,Colorado,11450.841999999866,0.14100949835403337
3927,census,1873,Pennsylvania,4219.954000000022,0.05196592500508753
3928,census,1873,Delaware,123.911,0.0015258814985436733
3929,census,1873,Ohio,4889.243000000028,0.0602077736083496
3930,census,1873,Indiana,2274.1860000000056,0.02800508705156968
3931,census,1873,Germany,2950.875000000011,0.036338061729911615
3932,census,1873,Ireland,3863.7500000000127,0.04757950980944498
3933,census,1873,Illinois,4911.614000000048,0.0604832575847839
3934,census,1873,Massachusetts,2063.3579999999984,0.02540888054387483
3935,census,1873,Maine,1079.0979999999986,0.013288373698182393
3936,census,1873,Austria,213.91099999999992,0.002634171600866554
3937,census,1873,New Mexico,9473.519000000035,0.11666008157630892
3938,census,1873,Kansas,1273.5359999999982,0.015682748263909682
3939,census,1873,England,4380.017000000025,0.05393699432339988
3940,census,1873,Nebraska,344.79099999999994,0.004245871696333429
3941,census,1873,New Jersey,722.3749999999992,0.008895567362949898
3942,census,1873,Maryland,369.6650000000001,0.0045521784519465345
3943,census,1873,Connecticut,462.2330000000002,0.005692091765189031
3944,census,1873,Tennessee,706.864999999999,0.00870457203531625
3945,census,1873,Virginia,1506.528999999999,0.01855190199513764
3946,census,1873,Kentucky,1694.8769999999975,0.020871282263941065
3947,census,1873,Wisconsin,1277.8449999999968,0.01573581073114199
3948,census,1873,Louisiana,166.62599999999995,0.0020518882954405826
3949,census,1873,Canada,1894.7890000000064,0.02333306549655864
3950,census,1873,Utah,468.964,0.0057749795505083095
3951,census,1873,Iowa,3109.761000000006,0.03829463707655237
3952,census,1873,Michigan,1516.0549999999955,0.01866920834530124
3953,census,1873,Mexico,113.78200000000001,0.001401149604694468
3954,census,1873,Scotland,522.2419999999994,0.006431062662414507
3955,census,1873,North Carolina,353.37699999999984,0.004351602572095031
3956,census,1873,Texas,427.64499999999975,0.005266163564531872
3957,census,1873,Mississippi,216.40299999999993,0.0026648589223664276
3958,census,1873,Other USSR/Russia,226.81599999999992,0.002793088087205185
3959,census,1873,New Hampshire,257.14699999999993,0.0031665941660224666
3960,census,1873,France,0.0,0.0
3961,census,1873,China,0.0,0.0
3962,census,1873,Vermont,0.0,0.0
3963,census,1873,Switzerland,0.0,0.0
3964,census,1873,Italy,0.0,0.0
3965,census,1873,Washington,0.0,0.0
3966,census,1873,Wyoming,0.0,0.0
3967,census,1873,Sweden,0.0,0.0
3968,census,1873,South Carolina,0.0,0.0
3969,census,1873,Wales,0.0,0.0
3970,census,1873,California,0.0,0.0
3971,census,1873,Georgia,0.0,0.0
3972,census,1873,District of Columbia,0.0,0.0
3973,census,1873,Netherlands,0.0,0.0
3974,census,1873,Czechoslovakia,0.0,0.0
3975,census,1873,Belgium,0.0,0.0
3976,census,1873,Denmark,0.0,0.0
3977,census,1873,Rhode Island,0.0,0.0
3978,census,1873,"United States, ns",0.0,0.0
3979,census,1873,Alabama,0.0,0.0
3980,census,1873,Poland,0.0,0.0
3981,census,1873,Arkansas,0.0,0.0
3982,census,1873,Florida,0.0,0.0
3983,census,1873,AFRICA,0.0,0.0
3984,census,1873,West Indies,0.0,0.0
3985,census,1873,Norway,0.0,0.0
3986,census,1873,Cuba,0.0,0.0
3987,census,1873,Minnesota,0.0,0.0
3988,census,1873,Abroad (unknown) or at sea,0.0,0.0
3989,census,1873,Japan,0.0,0.0
3990,census,1873,Montana,0.0,0.0
3991,census,1873,West Virginia,0.0,0.0
3992,census,1873,SOUTH AMERICA,0.0,0.0
3993,census,1873,Australia and New Zealand,0.0,0.0
3994,census,1873,Finland,0.0,0.0
3995,census,1873,Oklahoma,0.0,0.0
3996,census,1873,Oregon,0.0,0.0
3997,census,1873,"Europe, ns",0.0,0.0
3998,census,1873,Nevada,0.0,0.0
3999,census,1873,Portugal,0.0,0.0
4000,census,1873,Spain,0.0,0.0
4001,census,1873,Arizona,0.0,0.0
4002,census,1873,Hawaii,0.0,0.0
4003,census,1873,India,0.0,0.0
4004,census,1873,South Dakota,0.0,0.0
4005,census,1873,Idaho,0.0,0.0
4006,census,1873,Hungary,0.0,0.0
4007,census,1873,Central America,0.0,0.0
4008,census,1873,Greece,0.0,0.0
4009,census,1873,Iceland,0.0,0.0
4010,census,1873,Syria,0.0,0.0
4011,census,1873,North Dakota,0.0,0.0
4012,census,1873,Indonesia,0.0,0.0
4013,census,1873,U.S. Virgin Islands,0.0,0.0
4014,census,1873,Romania,0.0,0.0
4015,census,1873,Turkey,0.0,0.0
4016,census,1873,Pacific Islands,0.0,0.0
4017,census,1873,Yugoslavia,0.0,0.0
4018,census,1873,Bulgaria,0.0,0.0
4019,census,1873,"Southwest Asia, nec/ns",0.0,0.0
4020,census,1873,Philippines,0.0,0.0
4021,census,1873,Lebanon,0.0,0.0
4022,census,1873,Latvia,0.0,0.0
4023,census,1873,Lithuania,0.0,0.0
4024,census,1873,Native American,0.0,0.0
4025,census,1873,Israel/Palestine,0.0,0.0
4026,census,1873,Missing/blank,0.0,0.0
4027,census,1873,Korea,0.0,0.0
4028,census,1874,Missouri,6058.146000000052,0.06358413827044226
4029,census,1874,New York,7936.286000000075,0.08329642540436887
4030,census,1874,Colorado,13527.575999999824,0.14198060971919427
4031,census,1874,Pennsylvania,5280.772000000028,0.055425098210356585
4032,census,1874,Delaware,135.94799999999998,0.0014268616883102538
4033,census,1874,Ohio,5903.424000000036,0.06196023137855154
4034,census,1874,Indiana,2746.7880000000077,0.02882930652242296
4035,census,1874,Germany,3591.8200000000147,0.03769846080344365
4036,census,1874,Ireland,4503.150000000017,0.047263455230781945
4037,census,1874,Illinois,6052.382000000063,0.06352364138360757
4038,census,1874,Massachusetts,2299.183999999997,0.024131414687791793
4039,census,1874,Maine,1281.7239999999986,0.0134525176581323
4040,census,1874,Austria,255.9479999999999,0.00268633886044394
4041,census,1874,New Mexico,9519.852000000054,0.09991696896742742
4042,census,1874,Kansas,1610.2479999999978,0.016900588312282687
4043,census,1874,England,5001.116000000035,0.0524899286432715
4044,census,1874,Nebraska,401.1879999999999,0.004210726064449746
4045,census,1874,New Jersey,835.3599999999992,0.008767640420946632
4046,census,1874,Maryland,463.6200000000002,0.004865990054538501
4047,census,1874,Connecticut,587.0440000000002,0.0061614043086504035
4048,census,1874,Tennessee,913.2199999999983,0.009584831192799362
4049,census,1874,Virginia,1670.0719999999988,0.017528479665163743
4050,census,1874,Kentucky,1974.7359999999967,0.020726124274921535
4051,census,1874,Wisconsin,1556.3499999999967,0.01633489414041883
4052,census,1874,Louisiana,204.848,0.0021500114979770128
4053,census,1874,Canada,2384.3120000000085,0.02502488779370355
4054,census,1874,Utah,451.152,0.00473513037635381
4055,census,1874,Iowa,3682.698000000009,0.03865228385718664
4056,census,1874,Michigan,1882.8599999999944,0.019761826569363556
4057,census,1874,Mexico,118.546,0.0012442165070646672
4058,census,1874,Scotland,667.0559999999992,0.007001181704456731
4059,census,1874,North Carolina,410.3159999999999,0.004306530294676715
4060,census,1874,Texas,537.0299999999996,0.005636475214591279
4061,census,1874,Mississippi,255.37399999999985,0.0026803143613039
4062,census,1874,Other USSR/Russia,269.25799999999987,0.0028260358701197676
4063,census,1874,New Hampshire,308.2259999999999,0.0032350300904839804
4064,census,1874,France,0.0,0.0
4065,census,1874,China,0.0,0.0
4066,census,1874,Vermont,0.0,0.0
4067,census,1874,Switzerland,0.0,0.0
4068,census,1874,Italy,0.0,0.0
4069,census,1874,Washington,0.0,0.0
4070,census,1874,Wyoming,0.0,0.0
4071,census,1874,Sweden,0.0,0.0
4072,census,1874,South Carolina,0.0,0.0
4073,census,1874,Wales,0.0,0.0
4074,census,1874,California,0.0,0.0
4075,census,1874,Georgia,0.0,0.0
4076,census,1874,District of Columbia,0.0,0.0
4077,census,1874,Netherlands,0.0,0.0
4078,census,1874,Czechoslovakia,0.0,0.0
4079,census,1874,Belgium,0.0,0.0
4080,census,1874,Denmark,0.0,0.0
4081,census,1874,Rhode Island,0.0,0.0
4082,census,1874,"United States, ns",0.0,0.0
4083,census,1874,Alabama,0.0,0.0
4084,census,1874,Poland,0.0,0.0
4085,census,1874,Arkansas,0.0,0.0
4086,census,1874,Florida,0.0,0.0
4087,census,1874,AFRICA,0.0,0.0
4088,census,1874,West Indies,0.0,0.0
4089,census,1874,Norway,0.0,0.0
4090,census,1874,Cuba,0.0,0.0
4091,census,1874,Minnesota,0.0,0.0
4092,census,1874,Abroad (unknown) or at sea,0.0,0.0
4093,census,1874,Japan,0.0,0.0
4094,census,1874,Montana,0.0,0.0
4095,census,1874,West Virginia,0.0,0.0
4096,census,1874,SOUTH AMERICA,0.0,0.0
4097,census,1874,Australia and New Zealand,0.0,0.0
4098,census,1874,Finland,0.0,0.0
4099,census,1874,Oklahoma,0.0,0.0
4100,census,1874,Oregon,0.0,0.0
4101,census,1874,"Europe, ns",0.0,0.0
4102,census,1874,Nevada,0.0,0.0
4103,census,1874,Portugal,0.0,0.0
4104,census,1874,Spain,0.0,0.0
4105,census,1874,Arizona,0.0,0.0
4106,census,1874,Hawaii,0.0,0.0
4107,census,1874,India,0.0,0.0
4108,census,1874,South Dakota,0.0,0.0
4109,census,1874,Idaho,0.0,0.0
4110,census,1874,Hungary,0.0,0.0
4111,census,1874,Central America,0.0,0.0
4112,census,1874,Greece,0.0,0.0
4113,census,1874,Iceland,0.0,0.0
4114,census,1874,Syria,0.0,0.0
4115,census,1874,North Dakota,0.0,0.0
4116,census,1874,Indonesia,0.0,0.0
4117,census,1874,U.S. Virgin Islands,0.0,0.0
4118,census,1874,Romania,0.0,0.0
4119,census,1874,Turkey,0.0,0.0
4120,census,1874,Pacific Islands,0.0,0.0
4121,census,1874,Yugoslavia,0.0,0.0
4122,census,1874,Bulgaria,0.0,0.0
4123,census,1874,"Southwest Asia, nec/ns",0.0,0.0
4124,census,1874,Philippines,0.0,0.0
4125,census,1874,Lebanon,0.0,0.0
4126,census,1874,Latvia,0.0,0.0
4127,census,1874,Lithuania,0.0,0.0
4128,census,1874,Native American,0.0,0.0
4129,census,1874,Israel/Palestine,0.0,0.0
4130,census,1874,Missing/blank,0.0,0.0
4131,census,1874,Korea,0.0,0.0
4132,census,1875,Missouri,7196.720000000064,0.06581417668012537
4133,census,1875,New York,9112.570000000094,0.08333467079308504
4134,census,1875,Colorado,15604.30999999978,0.14270178849690185
4135,census,1875,Pennsylvania,6341.590000000036,0.05799399235942414
4136,census,1875,Delaware,147.985,0.0013533263675685962
4137,census,1875,Ohio,6917.605000000048,0.06326166332347483
4138,census,1875,Indiana,3219.390000000009,0.02944139861801314
4139,census,1875,Germany,4232.765000000018,0.03870873725189386
4140,census,1875,Ireland,5142.550000000021,0.04702874285596454
4141,census,1875,Illinois,7193.15000000008,0.06578152894466435
4142,census,1875,Massachusetts,2535.009999999997,0.023182727134845173
4143,census,1875,Maine,1484.3499999999979,0.013574416283410093
4144,census,1875,Austria,297.9849999999998,0.0027250799583736717
4145,census,1875,New Mexico,9566.18500000007,0.08748299082703845
4146,census,1875,Kansas,1946.9599999999973,0.017804995807692334
4147,census,1875,England,5622.215000000041,0.051415290763521505
4148,census,1875,Nebraska,457.58499999999987,0.004184625778990275
4149,census,1875,New Jersey,948.3449999999988,0.008672637727146932
4150,census,1875,Maryland,557.5750000000002,0.005099036722620943
4151,census,1875,Connecticut,711.8550000000004,0.00650993101588366
4152,census,1875,Tennessee,1119.5749999999982,0.010238540176170615
4153,census,1875,Virginia,1833.6149999999984,0.016768453069360336
4154,census,1875,Kentucky,2254.594999999996,0.020618325247074458
4155,census,1875,Wisconsin,1834.8549999999955,0.016779792899044296
4156,census,1875,Louisiana,243.06999999999996,0.0022228809687799343
4157,census,1875,Canada,2873.835000000011,0.026281289870875503
4158,census,1875,Utah,433.34,0.003962904673596482
4159,census,1875,Iowa,4255.63500000001,0.03891788394937187
4160,census,1875,Michigan,2249.6649999999927,0.02057324027905663
4161,census,1875,Mexico,123.31,0.0011276729018811608
4162,census,1875,Scotland,811.8699999999991,0.007424570585112781
4163,census,1875,North Carolina,467.2549999999998,0.004273058160477509
4164,census,1875,Texas,646.4149999999996,0.005911480649335092
4165,census,1875,Mississippi,294.3449999999998,0.002691792071236802
4166,census,1875,Other USSR/Russia,311.6999999999998,0.0028505039616929496
4167,census,1875,New Hampshire,359.30499999999984,0.003285852826294788
4168,census,1875,France,0.0,0.0
4169,census,1875,China,0.0,0.0
4170,census,1875,Vermont,0.0,0.0
4171,census,1875,Switzerland,0.0,0.0
4172,census,1875,Italy,0.0,0.0
4173,census,1875,Washington,0.0,0.0
4174,census,1875,Wyoming,0.0,0.0
4175,census,1875,Sweden,0.0,0.0
4176,census,1875,South Carolina,0.0,0.0
4177,census,1875,Wales,0.0,0.0
4178,census,1875,California,0.0,0.0
4179,census,1875,Georgia,0.0,0.0
4180,census,1875,District of Columbia,0.0,0.0
4181,census,1875,Netherlands,0.0,0.0
4182,census,1875,Czechoslovakia,0.0,0.0
4183,census,1875,Belgium,0.0,0.0
4184,census,1875,Denmark,0.0,0.0
4185,census,1875,Rhode Island,0.0,0.0
4186,census,1875,"United States, ns",0.0,0.0
4187,census,1875,Alabama,0.0,0.0
4188,census,1875,Poland,0.0,0.0
4189,census,1875,Arkansas,0.0,0.0
4190,census,1875,Florida,0.0,0.0
4191,census,1875,AFRICA,0.0,0.0
4192,census,1875,West Indies,0.0,0.0
4193,census,1875,Norway,0.0,0.0
4194,census,1875,Cuba,0.0,0.0
4195,census,1875,Minnesota,0.0,0.0
4196,census,1875,Abroad (unknown) or at sea,0.0,0.0
4197,census,1875,Japan,0.0,0.0
4198,census,1875,Montana,0.0,0.0
4199,census,1875,West Virginia,0.0,0.0
4200,census,1875,SOUTH AMERICA,0.0,0.0
4201,census,1875,Australia and New Zealand,0.0,0.0
4202,census,1875,Finland,0.0,0.0
4203,census,1875,Oklahoma,0.0,0.0
4204,census,1875,Oregon,0.0,0.0
4205,census,1875,"Europe, ns",0.0,0.0
4206,census,1875,Nevada,0.0,0.0
4207,census,1875,Portugal,0.0,0.0
4208,census,1875,Spain,0.0,0.0
4209,census,1875,Arizona,0.0,0.0
4210,census,1875,Hawaii,0.0,0.0
4211,census,1875,India,0.0,0.0
4212,census,1875,South Dakota,0.0,0.0
4213,census,1875,Idaho,0.0,0.0
4214,census,1875,Hungary,0.0,0.0
4215,census,1875,Central America,0.0,0.0
4216,census,1875,Greece,0.0,0.0
4217,census,1875,Iceland,0.0,0.0
4218,census,1875,Syria,0.0,0.0
4219,census,1875,North Dakota,0.0,0.0
4220,census,1875,Indonesia,0.0,0.0
4221,census,1875,U.S. Virgin Islands,0.0,0.0
4222,census,1875,Romania,0.0,0.0
4223,census,1875,Turkey,0.0,0.0
4224,census,1875,Pacific Islands,0.0,0.0
4225,census,1875,Yugoslavia,0.0,0.0
4226,census,1875,Bulgaria,0.0,0.0
4227,census,1875,"Southwest Asia, nec/ns",0.0,0.0
4228,census,1875,Philippines,0.0,0.0
4229,census,1875,Lebanon,0.0,0.0
4230,census,1875,Latvia,0.0,0.0
4231,census,1875,Lithuania,0.0,0.0
4232,census,1875,Native American,0.0,0.0
4233,census,1875,Israel/Palestine,0.0,0.0
4234,census,1875,Missing/blank,0.0,0.0
4235,census,1875,Korea,0.0,0.0
4236,census,1876,Missouri,8335.294000000076,0.06753571164086672
4237,census,1876,New York,10288.854000000112,0.08336419529520846
4238,census,1876,Colorado,17681.043999999732,0.14325852082643367
4239,census,1876,Pennsylvania,7402.408000000041,0.059977115640557264
4240,census,1876,Delaware,160.02200000000002,0.0012965589034045681
4241,census,1876,Ohio,7931.786000000056,0.06426633686742934
4242,census,1876,Indiana,3691.992000000011,0.029913918704293486
4243,census,1876,Germany,4873.710000000021,0.03948864589313909
4244,census,1876,Ireland,5781.950000000025,0.046847550658909866
4245,census,1876,Illinois,8333.918000000096,0.06752456276726772
4246,census,1876,Massachusetts,2770.8359999999957,0.022450363610465398
4247,census,1876,Maine,1686.9759999999976,0.013668519032569404
4248,census,1876,Austria,340.0219999999997,0.0027549871358527427
4249,census,1876,New Mexico,9612.518000000086,0.07788426464509118
4250,census,1876,Kansas,2283.671999999997,0.01850317621361883
4251,census,1876,England,6243.314000000051,0.05058569667577241
4252,census,1876,Nebraska,513.9819999999999,0.0041644769987232155
4253,census,1876,New Jersey,1061.3299999999988,0.0085992979774679
4254,census,1876,Maryland,651.5300000000002,0.005278943034927562
